transaction_id,sale_date,store_id,customer_id,sku_id,units,net_revenue,discount_amount,cost,channel,campaign_id
T0001159,2025-06-12,ST011,C00165,SKU014,2,169.25,20.64,86.0,Store,CMP010
T0001160,2025-06-12,ST017,,SKU014,1,105.26,10.32,43.0,Ecom,
T0001161,2025-06-12,ST003,C00216,SKU037,1,105.44,6.06,50.5,Store,
T0001162,2025-06-12,ST007,C00256,SKU004,1,39.74,0.0,18.0,Store,
T0001163,2025-06-13,ST006,C00197,SKU039,1,117.22,0.0,55.5,Store,
T0001164,2025-06-13,ST019,C00146,SKU001,1,21.92,1.26,10.5,Ecom,CMP018
T0001165,2025-06-13,ST002,C00036,SKU022,1,25.9,1.56,13.0,Store,
T0001166,2025-06-13,ST012,,SKU026,2,121.44,5.52,46.0,Store,
T0001167,2025-06-13,ST015,C00063,SKU032,2,149.57,18.24,76.0,Store,CMP008
T0001168,2025-06-13,ST001,,SKU009,1,78.32,3.66,30.5,Store,CMP003
T0001169,2025-06-14,ST012,C00027,SKU035,1,125.58,0.0,45.5,Store,CMP010
T0001170,2025-06-14,ST011,C00195,SKU045,1,45.26,0.0,20.5,Store,
T0001171,2025-06-14,ST004,C00076,SKU009,2,161.04,7.32,61.0,Store,
T0001172,2025-06-14,ST017,C00245,SKU034,1,115.58,0.0,43.0,Ecom,
T0001173,2025-06-14,ST008,C00152,SKU006,2,126.96,0.0,46.0,Ecom,
T0001174,2025-06-14,ST007,,SKU045,3,135.79,0.0,61.5,Store,CMP022
T0001175,2025-06-14,ST013,C00175,SKU013,1,99.14,9.72,40.5,Store,
T0001176,2025-06-14,ST011,C00233,SKU049,1,60.02,7.32,30.5,Store,CMP005
T0001177,2025-06-14,ST012,C00263,SKU025,1,54.12,2.46,20.5,Store,CMP009
T0001178,2025-06-14,ST010,C00076,SKU037,1,106.66,0.0,50.5,Store,
T0001179,2025-06-15,ST015,C00244,SKU012,1,79.34,4.56,38.0,Store,
T0001180,2025-06-15,ST018,C00109,SKU006,1,43.06,5.52,23.0,Store,
T0001181,2025-06-15,ST015,C00026,SKU018,1,110.66,6.36,53.0,Store,CMP007
T0001182,2025-06-15,ST020,C00253,SKU018,1,146.28,0.0,53.0,Store,
T0001183,2025-06-15,ST004,,SKU015,2,229.32,21.84,91.0,Store,CMP003
T0001184,2025-06-15,ST009,C00208,SKU015,1,122.3,0.0,45.5,Store,CMP023
T0001185,2025-06-15,ST007,C00178,SKU011,1,69.86,8.52,35.5,Store,
T0001186,2025-06-15,ST006,C00245,SKU033,2,171.07,0.0,81.0,Store,CMP022
T0001187,2025-06-15,ST006,C00073,SKU022,3,77.69,4.68,39.0,Store,
T0001188,2025-06-15,ST009,C00005,SKU005,1,52.64,2.46,20.5,Store,
T0001189,2025-06-16,ST008,,SKU031,2,178.92,17.04,71.0,Store,
T0001190,2025-06-16,ST008,C00076,SKU034,2,237.36,0.0,86.0,Ecom,
T0001191,2025-06-16,ST015,C00280,SKU032,1,79.34,4.56,38.0,Store,CMP015
T0001192,2025-06-16,ST012,C00266,SKU020,2,40.32,3.84,16.0,Store,
T0001193,2025-06-16,ST017,C00076,SKU047,3,205.63,0.0,76.5,Store,
T0001194,2025-06-16,ST016,C00221,SKU002,1,35.88,0.0,13.0,Store,CMP013
T0001195,2025-06-17,ST009,C00231,SKU041,3,77.11,7.56,31.5,Store,CMP022
T0001196,2025-06-17,ST011,C00142,SKU026,1,50.78,0.0,23.0,Store,
T0001197,2025-06-17,ST020,C00233,SKU008,1,77.28,0.0,28.0,Ecom,
T0001198,2025-06-17,ST016,C00077,SKU044,1,49.68,0.0,18.0,Store,
T0001199,2025-06-17,ST010,C00151,SKU032,1,80.26,0.0,38.0,Store,CMP019
T0001200,2025-06-17,ST016,,SKU020,1,22.08,0.0,8.0,Store,CMP005
T0001201,2025-06-18,ST010,C00288,SKU033,1,85.54,0.0,40.5,Store,
T0001202,2025-06-18,ST007,C00042,SKU028,1,61.82,0.0,28.0,Store,
T0001203,2025-06-18,ST013,C00051,SKU028,2,150.53,0.0,56.0,Store,
T0001204,2025-06-18,ST014,C00297,SKU044,1,38.02,0.0,18.0,Store,CMP014
T0001205,2025-06-18,ST010,,SKU020,1,15.94,0.96,8.0,Store,
T0001206,2025-06-18,ST014,C00227,SKU007,1,47.74,6.12,25.5,Store,
T0001207,2025-06-19,ST015,C00216,SKU023,3,97.09,5.58,46.5,Store,CMP018
T0001208,2025-06-19,ST014,C00155,SKU006,2,86.11,11.04,46.0,Store,
T0001209,2025-06-19,ST018,C00028,SKU037,2,201.19,12.12,101.0,Store,CMP022
T0001210,2025-06-19,ST017,C00044,SKU030,1,88.7,0.0,33.0,Store,
T0001211,2025-06-19,ST010,C00170,SKU037,2,213.31,0.0,101.0,Store,
T0001212,2025-06-19,ST002,C00074,SKU045,1,40.84,2.46,20.5,Store,CMP022
T0001213,2025-06-20,ST005,C00004,SKU020,2,39.17,3.84,16.0,Store,
T0001214,2025-06-20,ST001,C00062,SKU010,1,88.7,0.0,33.0,Store,CMP016
T0001215,2025-06-20,ST017,C00063,SKU029,1,78.32,3.66,30.5,Ecom,
T0001216,2025-06-20,ST018,C00225,SKU017,2,189.07,24.24,101.0,Store,CMP005
T0001217,2025-06-20,ST006,C00124,SKU010,1,61.78,7.92,33.0,Store,CMP016
T0001218,2025-06-20,ST004,C00141,SKU038,1,146.28,0.0,53.0,Ecom,
T0001219,2025-06-21,ST005,C00062,SKU002,1,34.94,0.0,13.0,Store,
T0001220,2025-06-21,ST020,,SKU029,2,168.36,0.0,61.0,Ecom,
T0001221,2025-06-21,ST009,C00184,SKU001,1,25.7,2.52,10.5,Store,CMP023
T0001222,2025-06-21,ST017,C00078,SKU005,1,50.18,4.92,20.5,Store,
T0001223,2025-06-21,ST005,C00156,SKU018,3,427.39,0.0,159.0,Store,
T0001224,2025-06-21,ST013,C00093,SKU031,1,86.9,8.52,35.5,Store,
T0001225,2025-06-21,ST005,C00298,SKU045,1,50.18,4.92,20.5,Store,
T0001226,2025-06-21,ST001,C00050,SKU047,1,65.48,3.06,25.5,Store,
T0001227,2025-06-21,ST008,C00122,SKU050,1,91.08,0.0,33.0,Store,
T0001228,2025-06-21,ST014,,SKU005,1,43.3,0.0,20.5,Store,
T0001229,2025-06-22,ST012,C00016,SKU039,3,459.54,0.0,166.5,Store,CMP015
T0001230,2025-06-22,ST019,C00130,SKU036,1,105.98,0.0,48.0,Store,CMP024
T0001231,2025-06-22,ST017,,SKU013,1,108.86,0.0,40.5,Ecom,CMP005
T0001232,2025-06-22,ST012,C00280,SKU050,2,182.16,0.0,66.0,Ecom,CMP024
T0001233,2025-06-22,ST017,C00107,SKU032,1,97.58,4.56,38.0,Store,
T0001234,2025-06-22,ST018,C00225,SKU009,1,60.76,3.66,30.5,Store,
T0001235,2025-06-22,ST005,C00061,SKU034,1,115.58,0.0,43.0,Store,
T0001236,2025-06-22,ST008,C00129,SKU019,1,153.18,0.0,55.5,Ecom,CMP006
T0001237,2025-06-22,ST003,C00266,SKU035,3,268.63,32.76,136.5,Store,
T0001238,2025-06-22,ST018,C00299,SKU045,1,43.3,0.0,20.5,Store,
T0001239,2025-06-23,ST014,C00031,SKU017,1,94.54,12.12,50.5,Store,
T0001240,2025-06-23,ST002,C00289,SKU016,2,202.75,0.0,96.0,Store,
T0001241,2025-06-23,ST014,C00042,SKU039,2,221.11,13.32,111.0,Store,
T0001242,2025-06-23,ST002,,SKU007,1,53.86,0.0,25.5,Store,
T0001243,2025-06-23,ST008,C00014,SKU002,2,71.76,0.0,26.0,Ecom,
T0001244,2025-06-23,ST001,C00199,SKU036,2,258.05,0.0,96.0,Store,
T0001245,2025-06-24,ST005,C00189,SKU008,1,75.26,0.0,28.0,Store,
T0001246,2025-06-24,ST008,C00117,SKU006,1,57.96,5.52,23.0,Ecom,
T0001247,2025-06-24,ST001,C00030,SKU047,1,68.54,0.0,25.5,Store,
T0001248,2025-06-24,ST011,C00126,SKU023,3,102.67,0.0,46.5,Store,
T0001249,2025-06-24,ST004,,SKU043,1,39.06,3.72,15.5,Ecom,CMP023
T0001250,2025-06-24,ST012,C00155,SKU015,3,343.98,32.76,136.5,Store,
T0001251,2025-06-25,ST017,C00278,SKU018,1,142.46,0.0,53.0,Store,
T0001252,2025-06-25,ST020,C00105,SKU032,2,191.52,18.24,76.0,Store,CMP024
T0001253,2025-06-25,ST004,C00073,SKU024,1,49.68,0.0,18.0,Store,
T0001254,2025-06-25,ST015,,SKU008,2,123.65,0.0,56.0,Store,CMP013
T0001255,2025-06-25,ST003,C00197,SKU004,1,37.58,2.16,18.0,Store,
T0001256,2025-06-25,ST007,C00221,SKU025,1,45.26,0.0,20.5,Ecom,CMP012
T0001257,2025-06-26,ST020,C00135,SKU049,2,153.72,14.64,61.0,Store,CMP001
T0001258,2025-06-26,ST020,C00030,SKU028,2,141.12,13.44,56.0,Ecom,
T0001259,2025-06-26,ST010,C00294,SKU035,2,170.35,21.84,91.0,Store,CMP013
T0001260,2025-06-26,ST008,C00144,SKU009,2,168.36,0.0,61.0,Ecom,CMP008
T0001261,2025-06-26,ST010,C00020,SKU022,1,27.46,0.0,13.0,Ecom,CMP009
T0001262,2025-06-26,ST020,C00292,SKU001,1,28.98,0.0,10.5,Store,
T0001263,2025-06-27,ST001,,SKU029,1,81.98,0.0,30.5,Ecom,
T0001264,2025-06-27,ST007,,SKU027,3,168.91,0.0,76.5,Store,
T0001265,2025-06-27,ST003,C00142,SKU029,1,63.68,3.66,30.5,Store,CMP021
T0001266,2025-06-27,ST020,,SKU042,1,35.88,0.0,13.0,Ecom,CMP017
T0001267,2025-06-27,ST019,,SKU021,2,46.37,0.0,21.0,Ecom,
T0001268,2025-06-27,ST009,C00181,SKU002,1,34.94,0.0,13.0,Store,
T0001269,2025-06-28,ST003,C00262,SKU033,1,89.42,0.0,40.5,Store,
T0001270,2025-06-28,ST014,C00145,SKU005,1,43.3,0.0,20.5,Store,
T0001271,2025-06-28,ST014,C00151,SKU042,1,27.46,0.0,13.0,Store,
T0001272,2025-06-28,ST005,,SKU038,1,142.46,0.0,53.0,Ecom,
T0001273,2025-06-28,ST017,C00111,SKU038,1,129.74,12.72,53.0,Store,CMP024
T0001274,2025-06-28,ST003,C00115,SKU005,1,40.34,4.92,20.5,Ecom,
T0001275,2025-06-28,ST018,C00271,SKU047,2,95.47,12.24,51.0,Store,
T0001276,2025-06-28,ST015,C00295,SKU021,1,23.18,0.0,10.5,Ecom,
T0001277,2025-06-28,ST012,C00060,SKU015,1,120.12,5.46,45.5,Ecom,
T0001278,2025-06-28,ST012,C00259,SKU006,1,63.48,0.0,23.0,Store,
T0001279,2025-06-29,ST015,C00065,SKU027,3,168.91,0.0,76.5,Store,
T0001280,2025-06-29,ST019,C00134,SKU043,2,68.45,0.0,31.0,Store,
T0001281,2025-06-29,ST014,C00295,SKU033,1,85.54,0.0,40.5,Ecom,
T0001282,2025-06-29,ST001,C00135,SKU011,2,182.33,8.52,71.0,Store,
T0001283,2025-06-29,ST002,,SKU028,1,59.14,0.0,28.0,Ecom,CMP017
T0001284,2025-06-29,ST014,C00286,SKU023,1,32.74,0.0,15.5,Store,CMP011
T0001285,2025-06-29,ST020,C00024,SKU007,1,70.38,0.0,25.5,Ecom,
T0001286,2025-06-29,ST015,C00149,SKU048,2,123.65,0.0,56.0,Ecom,
T0001287,2025-06-29,ST019,,SKU033,2,159.41,19.44,81.0,Store,
T0001288,2025-06-29,ST015,C00091,SKU025,1,40.34,4.92,20.5,Store,CMP004
T0001289,2025-06-30,ST016,,SKU022,1,32.76,3.12,13.0,Ecom,
T0001290,2025-06-30,ST014,C00164,SKU019,2,234.43,0.0,111.0,Ecom,CMP024
T0001291,2025-06-30,ST007,C00295,SKU028,2,123.65,0.0,56.0,Store,CMP010
T0001292,2025-06-30,ST010,C00115,SKU018,2,223.87,0.0,106.0,Store,
T0001293,2025-06-30,ST020,,SKU049,1,84.18,0.0,30.5,Store,CMP007
T0001294,2025-06-30,ST017,C00021,SKU049,3,223.99,21.96,91.5,Store,
T0001295,2025-07-01,ST016,C00145,SKU002,3,98.28,9.36,39.0,Store,
T0001296,2025-07-01,ST005,C00057,SKU030,2,177.41,0.0,66.0,Store,
T0001297,2025-07-01,ST009,C00143,SKU006,2,123.65,0.0,46.0,Ecom,
T0001298,2025-07-01,ST008,,SKU047,1,70.38,0.0,25.5,Ecom,CMP021
T0001299,2025-07-01,ST003,C00020,SKU046,1,45.26,5.52,23.0,Ecom,
T0001300,2025-07-01,ST002,C00126,SKU041,1,20.92,1.26,10.5,Store,
T0001301,2025-07-02,ST007,C00249,SKU017,2,210.89,12.12,101.0,Store,
T0001302,2025-07-02,ST003,C00110,SKU034,1,94.94,0.0,43.0,Store,
T0001303,2025-07-02,ST006,C00135,SKU003,1,29.02,3.72,15.5,Store,CMP012
T0001304,2025-07-02,ST006,C00150,SKU020,1,15.94,0.96,8.0,Store,
T0001305,2025-07-02,ST012,C00050,SKU035,1,125.58,0.0,45.5,Store,
T0001306,2025-07-02,ST008,C00091,SKU043,1,42.78,0.0,15.5,Store,
T0001307,2025-07-03,ST013,C00248,SKU046,2,118.13,5.52,46.0,Store,
T0001308,2025-07-03,ST001,C00111,SKU019,2,285.05,13.32,111.0,Store,CMP011
T0001309,2025-07-03,ST011,C00227,SKU027,1,56.3,0.0,25.5,Store,
T0001310,2025-07-03,ST008,C00024,SKU022,1,34.32,1.56,13.0,Store,CMP006
T0001311,2025-07-03,ST004,C00067,SKU040,1,22.08,0.0,8.0,Store,
T0001312,2025-07-03,ST013,C00171,SKU006,2,112.61,11.04,46.0,Store,CMP002
T0001313,2025-07-04,ST012,C00081,SKU035,2,240.24,10.92,91.0,Store,
T0001314,2025-07-04,ST006,C00111,SKU024,1,38.02,0.0,18.0,Store,
T0001315,2025-07-04,ST001,C00053,SKU049,1,78.32,3.66,30.5,Store,CMP010
T0001316,2025-07-04,ST008,C00127,SKU041,1,28.98,0.0,10.5,Store,
T0001317,2025-07-04,ST013,C00139,SKU009,2,163.97,0.0,61.0,Store,CMP024
T0001318,2025-07-04,ST014,,SKU002,2,48.67,6.24,26.0,Store,
T0001319,2025-07-05,ST019,C00160,SKU026,2,96.05,5.52,46.0,Store,
T0001320,2025-07-05,ST009,C00136,SKU030,3,242.35,23.76,99.0,Store,
T0001321,2025-07-05,ST003,C00288,SKU015,1,100.46,0.0,45.5,Store,
T0001322,2025-07-05,ST008,,SKU025,1,54.12,2.46,20.5,Ecom,
T0001323,2025-07-05,ST004,C00013,SKU029,1,84.18,0.0,30.5,Store,
T0001324,2025-07-05,ST004,C00074,SKU042,2,71.76,0.0,26.0,Store,CMP006
T0001325,2025-07-05,ST016,C00073,SKU038,1,139.92,6.36,53.0,Ecom,
T0001326,2025-07-05,ST008,C00130,SKU004,1,49.68,0.0,18.0,Store,
T0001327,2025-07-05,ST019,C00003,SKU039,1,122.54,0.0,55.5,Ecom,
T0001328,2025-07-05,ST018,C00121,SKU032,1,75.7,4.56,38.0,Ecom,
T0001329,2025-07-06,ST003,C00040,SKU007,1,56.3,0.0,25.5,Store,CMP024
T0001330,2025-07-06,ST007,C00059,SKU029,1,63.68,3.66,30.5,Store,
T0001331,2025-07-06,ST017,C00281,SKU032,1,102.14,0.0,38.0,Store,
T0001332,2025-07-06,ST010,C00139,SKU047,1,47.74,6.12,25.5,Store,
T0001333,2025-07-06,ST006,C00105,SKU010,2,139.39,0.0,66.0,Store,
T0001334,2025-07-06,ST015,C00070,SKU014,1,89.78,5.16,43.0,Store,CMP014
T0001335,2025-07-06,ST016,C00003,SKU005,1,56.58,0.0,20.5,Store,CMP004
T0001336,2025-07-06,ST011,,SKU007,1,56.3,0.0,25.5,Store,CMP021
T0001337,2025-07-06,ST008,C00099,SKU023,1,40.92,1.86,15.5,Store,
T0001338,2025-07-06,ST020,C00131,SKU050,1,91.08,0.0,33.0,Store,CMP005
T0001339,2025-07-07,ST007,C00289,SKU018,1,104.3,12.72,53.0,Ecom,
T0001340,2025-07-07,ST011,C00142,SKU037,3,298.15,36.36,151.5,Store,
T0001341,2025-07-07,ST006,C00111,SKU001,1,19.66,2.52,10.5,Store,CMP006
T0001342,2025-07-07,ST001,,SKU021,3,84.67,0.0,31.5,Store,
T0001343,2025-07-07,ST016,C00061,SKU021,1,27.72,1.26,10.5,Store,
T0001344,2025-07-07,ST016,C00268,SKU023,1,42.78,0.0,15.5,Ecom,
T0001345,2025-07-08,ST006,C00074,SKU041,2,39.31,5.04,21.0,Store,
T0001346,2025-07-08,ST009,C00223,SKU044,1,48.38,0.0,18.0,Ecom,CMP012
T0001347,2025-07-08,ST012,C00287,SKU047,2,140.76,0.0,51.0,Store,
T0001348,2025-07-08,ST001,C00270,SKU013,1,99.14,9.72,40.5,Store,
T0001349,2025-07-08,ST012,C00007,SKU017,1,139.38,0.0,50.5,Store,
T0001350,2025-07-08,ST013,C00130,SKU003,1,41.66,0.0,15.5,Ecom,
T0001351,2025-07-09,ST016,C00252,SKU039,1,139.86,13.32,55.5,Store,
T0001352,2025-07-09,ST001,C00079,SKU040,2,43.01,0.0,16.0,Store,
T0001353,2025-07-09,ST014,,SKU008,1,59.14,0.0,28.0,Ecom,
T0001354,2025-07-09,ST009,C00009,SKU013,1,108.86,0.0,40.5,Store,
T0001355,2025-07-09,ST019,C00265,SKU047,1,53.24,3.06,25.5,Store,
T0001356,2025-07-09,ST002,C00257,SKU005,1,43.3,0.0,20.5,Store,CMP015
T0001357,2025-07-10,ST020,C00210,SKU013,1,111.78,0.0,40.5,Store,
T0001358,2025-07-10,ST004,C00045,SKU022,1,34.32,1.56,13.0,Store,CMP003
T0001359,2025-07-10,ST003,C00011,SKU012,2,167.81,0.0,76.0,Store,CMP012
T0001360,2025-07-10,ST008,C00098,SKU020,2,44.16,0.0,16.0,Store,
T0001361,2025-07-10,ST010,C00290,SKU012,1,80.26,0.0,38.0,Store,
T0001362,2025-07-10,ST007,C00133,SKU012,1,83.9,0.0,38.0,Store,CMP012
T0001363,2025-07-11,ST012,C00231,SKU050,2,182.16,0.0,66.0,Store,CMP019
T0001364,2025-07-11,ST018,C00223,SKU037,1,106.66,0.0,50.5,Ecom,CMP023
T0001365,2025-07-11,ST018,C00047,SKU048,1,59.14,0.0,28.0,Store,CMP015
T0001366,2025-07-11,ST004,C00096,SKU034,1,113.52,5.16,43.0,Store,
T0001367,2025-07-11,ST013,C00018,SKU043,1,41.66,0.0,15.5,Ecom,
T0001368,2025-07-11,ST001,C00172,SKU011,1,95.42,0.0,35.5,Store,CMP012
T0001369,2025-07-12,ST015,C00012,SKU035,1,89.54,10.92,45.5,Store,
T0001370,2025-07-12,ST014,C00125,SKU047,1,53.86,0.0,25.5,Store,
T0001371,2025-07-12,ST013,,SKU020,3,64.51,0.0,24.0,Ecom,
T0001372,2025-07-12,ST017,C00138,SKU007,3,196.45,9.18,76.5,Store,
T0001373,2025-07-12,ST006,C00269,SKU020,1,14.98,1.92,8.0,Store,
T0001374,2025-07-12,ST011,C00159,SKU004,2,79.49,0.0,36.0,Store,
T0001375,2025-07-12,ST006,,SKU030,1,69.7,0.0,33.0,Store,
T0001376,2025-07-12,ST008,C00126,SKU014,1,108.36,10.32,43.0,Store,
T0001377,2025-07-12,ST016,C00242,SKU011,1,93.72,4.26,35.5,Ecom,
T0001378,2025-07-12,ST013,C00050,SKU030,1,88.7,0.0,33.0,Store,
T0001379,2025-07-13,ST011,C00218,SKU019,1,109.22,13.32,55.5,Store,CMP016
T0001380,2025-07-13,ST019,C00092,SKU002,2,57.41,0.0,26.0,Store,
T0001381,2025-07-13,ST001,C00204,SKU040,2,43.01,0.0,16.0,Store,CMP007
T0001382,2025-07-13,ST010,,SKU028,1,59.14,0.0,28.0,Store,
T0001383,2025-07-13,ST013,C00018,SKU044,1,46.22,2.16,18.0,Store,CMP013
T0001384,2025-07-13,ST004,C00178,SKU030,1,91.08,0.0,33.0,Store,
T0001385,2025-07-13,ST001,C00295,SKU011,1,91.16,4.26,35.5,Ecom,CMP021
T0001386,2025-07-13,ST013,C00156,SKU028,1,75.26,0.0,28.0,Ecom,
T0001387,2025-07-13,ST015,C00243,SKU033,2,159.41,19.44,81.0,Store,
T0001388,2025-07-13,ST006,C00197,SKU028,2,118.27,0.0,56.0,Ecom,CMP011
T0001389,2025-07-14,ST019,C00233,SKU017,1,105.44,6.06,50.5,Store,
T0001390,2025-07-14,ST016,C00190,SKU030,1,91.08,0.0,33.0,Ecom,
T0001391,2025-07-14,ST001,C00151,SKU035,1,122.3,0.0,45.5,Store,
T0001392,2025-07-14,ST002,,SKU039,2,207.79,26.64,111.0,Store,
T0001393,2025-07-14,ST003,,SKU035,2,190.01,10.92,91.0,Store,
T0001394,2025-07-14,ST015,C00269,SKU045,1,45.26,0.0,20.5,Store,CMP012
T0001395,2025-07-15,ST020,C00052,SKU047,1,70.38,0.0,25.5,Store,
T0001396,2025-07-15,ST010,C00095,SKU028,3,177.41,0.0,84.0,Ecom,
T0001397,2025-07-15,ST003,C00099,SKU028,1,61.82,0.0,28.0,Store,
T0001398,2025-07-15,ST008,C00192,SKU045,1,56.58,0.0,20.5,Store,
T0001399,2025-07-15,ST006,C00024,SKU018,1,111.94,0.0,53.0,Store,
T0001400,2025-07-15,ST014,,SKU014,1,90.82,0.0,43.0,Store,CMP015
T0001401,2025-07-16,ST011,C00010,SKU007,2,112.61,0.0,51.0,Ecom,CMP010
T0001402,2025-07-16,ST020,C00169,SKU030,1,87.12,3.96,33.0,Store,
T0001403,2025-07-16,ST011,C00228,SKU021,1,21.92,1.26,10.5,Store,CMP023
T0001404,2025-07-16,ST013,C00293,SKU017,3,389.05,18.18,151.5,Store,
T0001405,2025-07-16,ST007,C00190,SKU048,1,61.82,0.0,28.0,Store,
T0001406,2025-07-16,ST005,C00181,SKU040,1,20.54,0.96,8.0,Store,
T0001407,2025-07-17,ST010,C00121,SKU036,1,89.86,11.52,48.0,Ecom,CMP020
T0001408,2025-07-17,ST004,C00109,SKU007,3,192.78,18.36,76.5,Ecom,
T0001409,2025-07-17,ST013,C00112,SKU036,1,117.5,11.52,48.0,Store,CMP012
T0001410,2025-07-17,ST011,C00201,SKU033,1,84.56,4.86,40.5,Store,
T0001411,2025-07-17,ST015,C00091,SKU011,1,78.38,0.0,35.5,Store,
T0001412,2025-07-17,ST015,C00051,SKU042,1,27.14,1.56,13.0,Store,
T0001413,2025-07-18,ST001,C00258,SKU040,3,58.75,5.76,24.0,Store,
T0001414,2025-07-18,ST001,C00086,SKU021,1,26.96,1.26,10.5,Ecom,
T0001415,2025-07-18,ST001,C00200,SKU048,1,75.26,0.0,28.0,Store,
T0001416,2025-07-18,ST012,C00090,SKU047,1,70.38,0.0,25.5,Store,
T0001417,2025-07-18,ST001,C00236,SKU014,1,105.26,10.32,43.0,Store,
T0001418,2025-07-18,ST006,C00057,SKU030,2,139.39,0.0,66.0,Ecom,
T0001419,2025-07-19,ST008,C00036,SKU030,1,91.08,0.0,33.0,Store,
T0001420,2025-07-19,ST017,C00037,SKU031,2,190.85,0.0,71.0,Store,
T0001421,2025-07-19,ST020,C00013,SKU042,1,35.88,0.0,13.0,Store,
T0001422,2025-07-19,ST002,C00262,SKU024,1,35.86,2.16,18.0,Store,
T0001423,2025-07-19,ST005,C00297,SKU017,2,271.49,0.0,101.0,Store,
T0001424,2025-07-19,ST011,C00248,SKU010,1,72.86,0.0,33.0,Store,
T0001425,2025-07-19,ST015,C00126,SKU046,2,101.57,0.0,46.0,Store,
T0001426,2025-07-19,ST015,C00141,SKU045,1,45.26,0.0,20.5,Store,CMP010
T0001427,2025-07-19,ST012,C00150,SKU037,1,139.38,0.0,50.5,Store,
T0001428,2025-07-19,ST015,C00066,SKU044,1,39.74,0.0,18.0,Store,
T0001429,2025-07-20,ST008,C00299,SKU002,1,32.76,3.12,13.0,Ecom,CMP012
T0001430,2025-07-20,ST017,C00088,SKU026,3,185.47,0.0,69.0,Store,
T0001431,2025-07-20,ST017,C00249,SKU024,1,44.06,4.32,18.0,Store,
T0001432,2025-07-20,ST013,C00034,SKU001,1,28.22,0.0,10.5,Store,CMP005
T0001433,2025-07-20,ST004,C00256,SKU042,1,35.88,0.0,13.0,Ecom,
T0001434,2025-07-20,ST017,C00187,SKU015,1,116.84,5.46,45.5,Ecom,
T0001435,2025-07-20,ST017,C00274,SKU005,2,100.37,9.84,41.0,Ecom,
T0001436,2025-07-20,ST002,C00127,SKU029,1,64.42,0.0,30.5,Store,
T0001437,2025-07-20,ST008,C00234,SKU015,1,114.66,10.92,45.5,Store,CMP009
T0001438,2025-07-20,ST007,C00033,SKU047,2,112.61,0.0,51.0,Store,
T0001439,2025-07-21,ST008,C00298,SKU016,1,132.48,0.0,48.0,Ecom,
T0001440,2025-07-21,ST011,,SKU041,1,21.92,1.26,10.5,Store,CMP007
T0001441,2025-07-21,ST019,C00154,SKU014,1,84.62,10.32,43.0,Ecom,
T0001442,2025-07-21,ST015,C00234,SKU050,3,218.59,0.0,99.0,Store,
T0001443,2025-07-21,ST016,C00260,SKU041,1,28.98,0.0,10.5,Store,
T0001444,2025-07-21,ST018,C00288,SKU016,1,95.62,5.76,48.0,Store,CMP006
T0001445,2025-07-22,ST011,C00084,SKU033,1,84.56,4.86,40.5,Store,
T0001446,2025-07-22,ST015,C00276,SKU022,2,57.41,0.0,26.0,Ecom,
T0001447,2025-07-22,ST007,C00164,SKU020,2,33.41,1.92,16.0,Ecom,CMP010
T0001448,2025-07-22,ST007,C00166,SKU037,1,105.44,6.06,50.5,Ecom,
T0001449,2025-07-22,ST020,C00265,SKU043,3,117.18,11.16,46.5,Ecom,
T0001450,2025-07-22,ST009,C00242,SKU015,3,366.91,0.0,136.5,Store,
T0001451,2025-07-23,ST012,C00158,SKU048,1,73.92,3.36,28.0,Store,
T0001452,2025-07-23,ST013,C00182,SKU004,1,48.38,0.0,18.0,Ecom,
T0001453,2025-07-23,ST001,C00132,SKU046,1,61.82,0.0,23.0,Ecom,CMP014
T0001454,2025-07-23,ST011,C00103,SKU036,2,188.93,23.04,96.0,Ecom,
T0001455,2025-07-23,ST004,C00167,SKU005,2,103.32,9.84,41.0,Ecom,
T0001456,2025-07-23,ST002,C00250,SKU050,1,61.78,7.92,33.0,Store,
T0001457,2025-07-24,ST002,C00276,SKU041,1,22.18,0.0,10.5,Ecom,CMP005
T0001458,2025-07-24,ST003,C00212,SKU021,2,46.37,0.0,21.0,Store,
T0001459,2025-07-24,ST018,C00168,SKU006,1,48.58,0.0,23.0,Ecom,
T0001460,2025-07-24,ST001,C00035,SKU009,2,163.97,0.0,61.0,Store,
T0001461,2025-07-24,ST015,C00095,SKU048,1,61.82,0.0,28.0,Store,
T0001462,2025-07-24,ST009,C00012,SKU017,1,129.68,6.06,50.5,Ecom,
T0001463,2025-07-25,ST002,,SKU034,3,272.45,0.0,129.0,Ecom,CMP014
T0001464,2025-07-25,ST017,C00252,SKU021,1,28.22,0.0,10.5,Ecom,
T0001465,2025-07-25,ST019,C00058,SKU006,1,45.26,5.52,23.0,Store,
T0001466,2025-07-25,ST015,C00098,SKU040,2,33.41,1.92,16.0,Store,
T0001467,2025-07-25,ST005,C00094,SKU042,1,34.94,0.0,13.0,Ecom,
T0001468,2025-07-25,ST014,C00151,SKU002,1,25.9,1.56,13.0,Store,CMP008
T0001469,2025-07-26,ST005,C00300,SKU017,1,135.74,0.0,50.5,Store,
T0001470,2025-07-26,ST007,C00182,SKU050,2,129.89,15.84,66.0,Store,CMP005
T0001471,2025-07-26,ST006,,SKU007,1,53.86,0.0,25.5,Store,
T0001472,2025-07-26,ST003,C00118,SKU021,1,23.18,0.0,10.5,Store,
